18,3000184300
02,190.0
,02,1000,181
183,31.0
,081,10.00,1.
18437.0
0,18,2000,10838,3260.000,1089,100018138.0
0,1084,328000,183340.00
,04,160184,16.
,04835000104,3110.00
0,14853,2940.00
0,14855,2960.00
0,14856,2940.00
0,14858,2940.00
0,14859,2910.00
0,14860,2940.00
0,14862,2940.00
0,14863,2940.00
0,14865,2910.00
0,14866,2910.00
0,14867,3070.00
0,14869,2940.00
0,14870,2940.00
0,14872,2930.00
0,14873,2940.00
0,14875,2940.00
0,14876,2930.00
0,14877,2960.00
0,14879,2960.00
0,14880,2930.00
0,14882,2910.00
0,14883,2910.00
0,14884,2930.00
0,14886,2930.00
0,14887,2940.00
0,14889,2930.00
0,14891,2930.00
0,14892,2930.00
0,14894,2940.00
0,14895,2940.00
0,14897,2930.00
0,14898,2930.00
0,14900,2930.00
0,14901,2930.00
0,14902,2930.00
0,14904,2930.00
0,14905,2940.00
0,14907,2920.00
0,14908,2920.00
0,14909,2970.00
0,14911,2940.00
0,14912,2940.00
0,14914,2920.00
0,14915,2930.00
0,14916,2930.00
0,14918,2940.00
0,14919,2940.00
0,14921,2940.00
0,14922,2930.00
0,14923,2930.00
0,14925,2930.00
0,14926,2940.00
0,14928,2940.00
0,14929,2940.00
0,14931,2930.00
0,14932,2930.00
0,14934,2930.00
0,14936,2930.00
0,14937,2930.00
0,14939,2960.00
0,14940,2940.00
0,14941,2940.00
0,14943,2920.00
0,14944,2920.00
0,14946,2920.00
0,14947,2910.00
0,14948,2940.00
0,14950,2940.00
0,14951,2940.00
0,14953,2940.00
0,14954,2940.00
0,14956,2940.00
0,14957,2940.00
0,14958,2940.00
0,14960,2960.00
0,14961,2930.00
0,14963,2930.00
0,14964,2970.00
0,14965,2930.00
0,14967,2930.00
0,14968,3000.00
0,14970,3000.00
0,14971,2980.00
0,14972,2920.00
0,14974,2920.00
0,14976,2930.00
0,14978,2980.00
0,14979,2980.00
0,14981,2940.00
0,14982,2940.00
0,14983,2940.00
0,14985,2930.00
0,14986,2940.00
0,14988,2940.00
0,14989,2960.00
0,14990,2920.00
0,14992,2920.00
0,14993,2930.00
0,14995,2920.00
0,14996,2920.00
0,14997,2930.00
0,14999,2890.00
0,15000,2890.00
0,15002,2920.00
0,15003,2940.00
0,15005,2940.00
0,15006,2930.00
0,15007,2930.00
0,15009,2930.00
0,15010,2960.00
0,15012,2960.00
0,15013,2920.00
0,15014,2930.00
0,15016,2930.00
0,15017,2960.00
0,15020,2920.00
0,15021,2920.00
0,15022,2930.00
0,15024,2960.00
0,15025,2960.00
0,15027,2920.00
0,15028,2930.00
0,15030,2930.00
0,15031,2930.00
0,15032,2940.00
0,15034,2940.00
0,15035,2940.00
0,15037,2940.00
0,15038,2940.00
0,15039,2940.00
0,15041,2930.00
0,15042,2930.00
0,15044,2930.00
0,15045,2930.00
0,15046,2930.00
0,15048,2940.00
0,15049,2920.00
0,15051,2920.00
0,15052,2930.00
0,15053,2930.00
0,15055,2940.00
0,15056,2920.00
0,15058,2920.00
0,15059,2940.00
0,15062,2920.00
0,15063,2920.00
0,15064,2940.00
0,15066,2930.00
0,15067,2930.00
0,15069,2920.00
0,15070,2940.00
0,15071,2940.00
0,15073,2940.00
0,15074,2940.00
0,15076,2940.00
0,15077,2930.00
0,15078,2930.00
0,15080,2930.00
0,15081,2940.00
0,15083,2940.00
0,15084,2940.00
0,15086,2940.00
0,15087,2920.00
0,15088,2920.00
0,15090,2930.00
0,15091,2940.00
0,15093,2940.00
0,15094,2960.00
0,15095,2920.00
0,15097,2920.00
0,15098,3300.00
0,15100,3300.00
0,15101,3390.00
0,15102,3060.00
0,15105,3060.00
0,15106,3030.00
0,15108,3050.00
0,15109,3050.00
0,15111,3030.00
0,15112,3070.00
0,15113,3070.00
0,15115,3110.00
0,15116,3020.00
0,15118,3020.00
0,15119,3060.00
0,15120,3100.00
0,15122,3100.00
0,15123,3010.00
0,15125,3060.00
0,15126,3060.00
0,15127,3100.00
0,15129,3060.00
0,15130,3060.00
0,15132,3030.00
0,15133,3050.00
0,15135,3050.00
0,15136,3070.00
0,15137,3030.00
0,15139,3030.00
0,15140,3060.00
0,15142,3060.00
0,15143,3020.00
0,15144,3030.00
0,15147,3030.00
0,15148,3030.00
0,15150,3020.00
0,15151,3020.00
0,15152,3060.00
0,15154,3060.00
0,15155,3060.00
0,15157,3030.00
0,15158,3030.00
0,15160,3030.00
0,15161,3030.00
0,15162,3050.00
0,15164,3050.00
0,15165,3030.00
0,15167,3060.00
0,15168,3060.00
0,15169,3020.00
0,15171,3030.00
0,15172,3030.00
0,15174,3030.00
0,15175,3050.00
0,15176,3050.00
0,15178,3060.00
0,15179,3260.00
0,15181,3260.00
0,15182,3070.00
0,15183,3070.00
0,15185,3020.00
0,15186,3050.00
0,15188,3050.00
0,15190,3020.00
0,15192,3050.00
0,15193,3050.00
0,15194,3060.00
0,15196,3050.00
0,15197,3050.00
0,15199,3030.00
0,15200,3030.00
0,15201,3030.00
0,15203,3050.00
0,15204,3020.00
0,15206,3020.00
0,15207,3060.00
0,15208,3030.00
0,15210,3030.00
0,15211,3030.00
0,15213,3030.00
0,15214,3030.00
0,15216,3050.00
0,15217,3050.00
0,15218,3050.00
0,15220,3230.00
0,15221,3160.00
0,15223,3160.00
0,15224,2930.00
0,15225,2930.00
0,15227,2960.00
0,15228,2920.00
0,15230,2920.00
0,15232,2940.00
0,15233,2930.00
0,15235,2930.00
0,15236,2930.00
0,15238,2940.00
0,15239,2940.00
0,15241,2940.00
0,15242,2920.00
0,15243,2920.00
0,15245,2940.00
0,15246,2930.00
0,15248,2930.00
0,15249,2940.00
0,15250,2930.00
0,15252,2930.00
0,15253,2920.00
0,15255,2940.00
0,15256,2940.00
0,15257,2930.00
0,15259,2910.00
0,15260,2910.00
0,15262,2920.00
0,15263,2930.00
0,15265,2930.00
0,15266,2920.00
0,15267,2920.00
0,15269,2930.00
0,15270,2940.00
0,15272,2940.00
0,15273,2960.00
0,15275,2940.00
0,15277,2940.00
0,15278,2920.00
0,15280,2920.00
0,15281,2920.00
0,15282,2930.00
0,15284,2920.00
0,15285,2920.00
0,15287,2930.00
0,15288,2920.00
0,15290,2920.00
0,15291,2930.00
0,15292,2940.00
0,15294,2940.00
0,15295,2930.00
0,15297,2920.00
0,15298,2920.00
0,15299,2910.00
0,15301,2930.00
0,15302,2930.00
0,15304,2960.00
0,15305,2960.00
0,15306,2960.00
0,15308,2940.00
0,15309,2940.00
0,15311,2930.00
0,15312,2940.00
0,15313,2940.00
0,15315,2920.00
0,15316,2930.00
0,15319,2930.00
0,15320,2930.00
0,15322,2940.00
0,15323,2940.00
0,15324,2920.00
0,15326,2920.00
0,15327,2920.00
0,15329,2960.00
0,15330,2930.00
0,15331,2930.00
0,15333,2920.00
0,15334,2970.00
0,15336,2970.00
0,15337,2930.00
0,15338,2930.00
0,15340,2930.00
0,15341,3000.00
0,15343,2930.00
0,15344,2930.00
0,15346,2940.00
0,15347,2930.00
0,15348,2930.00
0,15350,2930.00
0,15351,2930.00
0,15353,2960.00
0,15354,2930.00
0,15355,2930.00
0,15357,2930.00
0,15358,2930.00
0,15361,2930.00
0,15362,2930.00
0,15363,2920.00
0,15365,2920.00
0,15366,2930.00
0,15368,3060.00
0,15369,3060.00
0,15371,2940.00
0,15372,2930.00
0,15373,2930.00
0,15375,2940.00
0,15376,2940.00
0,15378,2940.00
0,15379,2960.00
0,15380,2920.00
0,15382,2920.00
0,15383,2930.00
0,15385,2930.00
0,15386,2930.00
0,15387,2930.00
0,15389,2910.00
0,15390,2910.00
0,15392,2940.00
0,15393,2940.00
0,15395,2930.00
0,15396,2940.00
0,15397,2940.00
0,15399,2920.00
0,15400,2960.00
0,15403,2960.00
0,15404,2930.00
0,15405,2930.00
0,15407,2930.00
0,15408,2930.00
0,15410,2930.00
0,15411,2930.00
0,15412,2930.00
0,15414,2940.00
0,15415,2940.00
0,15417,2930.00
0,15418,2940.00
0,15420,2940.00
0,15421,2940.00
0,15422,2930.00
0,15424,2930.00
0,15425,2930.00
0,15427,2930.00
0,15428,2930.00
0,15429,2930.00
0,15431,2960.00
0,15432,2960.00
0,15434,2930.00
0,15435,2930.00
0,15436,2920.00
0,15438,2940.00
0,15439,2940.00
0,15441,2930.00
0,15442,2940.00
0,15443,2940.00
0,15446,2960.00
0,15447,2940.00
0,15449,2940.00
0,15450,2940.00
0,15452,2930.00
0,15453,2930.00
0,15454,2930.00
0,15456,2940.00
0,15457,2940.00
0,15459,2930.00
0,15460,2930.00
0,15461,2930.00
0,15463,2930.00
0,15464,2960.00
0,15466,2960.00
0,15467,2930.00
0,15468,2960.00
0,15470,2960.00
0,15471,2920.00
0,15473,2940.00
0,15474,2940.00
0,15476,2930.00
0,15477,2930.00
0,15478,2930.00
0,15480,2930.00
0,15481,2930.00
0,15483,2960.00
0,15484,3390.00
0,15485,3390.00
0,15488,3200.00
0,15489,3160.00
0,15491,3160.00
0,15492,3110.00
0,15493,3230.00
0,15495,3230.00
0,15496,2960.00
0,15498,3280.00
0,15499,3280.00
0,15501,3200.00
0,15502,3200.00
0,15503,3200.00
0,15505,3210.00
0,15506,3190.00
0,15508,3190.00
0,15509,3150.00
0,15510,3170.00
0,15512,3170.00
0,15513,3190.00
0,15515,3260.00
0,15516,3260.00
0,15517,3190.00
0,15519,3190.00
0,15520,3190.00
0,15522,3350.00
0,15523,3350.00
0,15525,3060.00
0,15526,3010.00
0,15527,3010.00
0,15529,3350.00
0,15531,3100.00
0,15533,3100.00
0,15534,3010.00
0,15535,3010.00
0,15537,3010.00
0,15538,3030.00
0,15540,3020.00
0,15541,3020.00
0,15542,3050.00
0,15544,3490.00
0,15545,3490.00
0,15547,3010.00
0,15548,3150.00
0,15550,3150.00
0,15551,3030.00
0,15552,3010.00
0,15554,3010.00
0,15555,3000.00
0,15557,3010.00
0,15558,3010.00
0,15559,3030.00
0,15561,3030.00
0,15562,3380.00
0,15564,3070.00
0,15565,3070.00
0,15566,3030.00
0,15568,2980.00
0,15569,2980.00
0,15571,3080.00
0,15572,3060.00
0,15575,3060.00
0,15576,3350.00
0,15577,3320.00
0,15579,3320.00
0,15580,3030.00
0,15582,3000.00
0,15583,3000.00
0,15584,3050.00
0,15586,3030.00
0,15587,3030.00
0,15589,3120.00
0,15590,3190.00
0,15591,3190.00
0,15593,3010.00
0,15594,3030.00
0,15596,3030.00
0,15597,2980.00
0,15598,3020.00
0,15600,3020.00
0,15601,3190.00
0,15603,3190.00
0,15604,3550.00
0,15606,3280.00
0,15607,3280.00
0,15608,3300.00
0,15610,3240.00
0,15611,3240.00
0,15613,3190.00
0,15614,3260.00
0,15616,3260.00
0,15618,3170.00
0,15619,3530.00
0,15621,3530.00
0,15622,3340.00
0,15623,3250.00
0,15625,3250.00
0,15626,3250.00
0,15628,3380.00
0,15629,3380.00
0,15631,3230.00
0,15632,3390.00
0,15633,3390.00
0,15635,3480.00
0,15636,3160.00
0,15638,3160.00
0,15639,3030.00
0,15640,3060.00
0,15642,3060.00
0,15643,2980.00
0,15645,3030.00
0,15646,3030.00
0,15647,3380.00
0,15649,3380.00
0,15650,3000.00
0,15652,3030.00
0,15653,3030.00
0,15655,3060.00
0,15656,3030.00
0,15657,3030.00
0,15660,3000.00
0,15661,3200.00
0,15663,3200.00
0,15664,3300.00
0,15665,3050.00
0,15667,3050.00
0,15668,3010.00
0,15670,3070.00
0,15671,3070.00
0,15672,3030.00
0,15674,3170.00
0,15675,3170.00
0,15677,3320.00
0,15678,3050.00
0,15680,3050.00
0,15681,3030.00
0,15682,3050.00
0,15684,3050.00
0,15685,3080.00
0,15687,3030.00
0,15688,3030.00
0,15689,3340.00
0,15691,3340.00
0,15692,3350.00
0,15694,3030.00
0,15695,3030.00
0,15696,3050.00
0,15698,3010.00
0,15699,3010.00
0,15702,3050.00
0,15703,3160.00
0,15705,3160.00
0,15706,3320.00
0,15707,3060.00
0,15709,3060.00
0,15710,3070.00
0,15712,3030.00
0,15713,3030.00
0,15714,3050.00
0,15716,3060.00
0,15717,3060.00
0,15719,3420.00
0,15720,3020.00
0,15721,3020.00
0,15723,3050.00
0,15724,3060.00
0,15726,3060.00
0,15727,3060.00
0,15728,3050.00
0,15730,3050.00
0,15731,3320.00
0,15733,3320.00
0,15734,3190.00
0,15736,3030.00
0,15737,3030.00
0,15738,3020.00
0,15740,3050.00
0,15741,3050.00
0,15744,3050.00
0,15745,3370.00
0,15746,3370.00
0,15748,3110.00
0,15749,3010.00
0,15751,3010.00
0,15752,3070.00
0,15753,3060.00
0,15755,3060.00
0,15756,3060.00
0,15758,3400.00
0,15759,3400.00
0,15761,3060.00
0,15762,3070.00
0,15763,3070.00
0,15765,3070.00
0,15766,3010.00
0,15768,3010.00
0,15769,3010.00
0,15770,3370.00
0,15772,3370.00
0,15773,3030.00
0,15775,3030.00
0,15776,3050.00
0,15777,3060.00
0,15779,3060.00
0,15780,3010.00
0,15782,3050.00
0,15783,3050.00
0,15785,3280.00
0,15787,3240.00
0,15788,3240.00
0,15790,3070.00
0,15791,3010.00
0,15793,3010.00
0,15794,3060.00
0,15795,3020.00
0,15797,3020.00
0,15798,3170.00
0,15800,3260.00
0,15801,3260.00
0,15802,3050.00
0,15804,3100.00
0,15805,3100.00
0,15807,3050.00
0,15808,3030.00
0,15810,3030.00
0,15811,3010.00
0,15812,3280.00
0,15814,3280.00
0,15815,3060.00
0,15817,3060.00
0,15818,3060.00
0,15819,3010.00
0,15821,3010.00
0,15822,2980.00
0,15824,3020.00
0,15825,3020.00
0,15826,3240.00
0,15828,3240.00
0,15830,3240.00
0,15832,3060.00
0,15833,3050.00
0,15835,3050.00
0,15836,3010.00
0,15837,3000.00
0,15839,3000.00
0,15840,3150.00
0,15842,3210.00
0,15843,3210.00
0,15844,3100.00
0,15846,3060.00
0,15847,3060.00
0,15849,3030.00
0,15850,3060.00
0,15851,3060.00
0,15853,3010.00
0,15854,3520.00
0,15856,3520.00
0,15857,3060.00
0,15858,3060.00
0,15860,3020.00
0,15861,2980.00
0,15863,2980.00
0,15864,3020.00
0,15866,3060.00
0,15867,3060.00
0,15868,3300.00
0,15870,3060.00
0,15872,3060.00
0,15874,3080.00
0,15875,3060.00
0,15876,3060.00
0,15878,3030.00
0,15879,3060.00
0,15881,3060.00
0,15882,3380.00
0,15883,3050.00
0,15885,3050.00
0,15886,3030.00
0,15888,3060.00
0,15889,3060.00
0,15891,3060.00
0,15892,3000.00
0,15893,3000.00
0,15895,3380.00
0,15896,3050.00
0,15898,3050.00
0,15899,3010.00
0,15900,3010.00
0,15902,3010.00
0,15903,3290.00
0,15905,3290.00
0,15906,3030.00
0,15907,3350.00
0,15909,3350.00
0,15910,3010.00
0,15912,3000.00
0,15913,3000.00
0,15916,3070.00
0,15917,3070.00
0,15918,3070.00
0,15920,3030.00
0,15921,3280.00
0,15923,3280.00
0,15924,3300.00
0,15925,3060.00
0,15927,3060.00
0,15928,3110.00
0,15930,3060.00
0,15931,3060.00
0,15932,3030.00
0,15934,3080.00
0,15935,3080.00
0,15937,3290.00
0,15938,3060.00
0,15940,3060.00
0,15941,3070.00
0,15942,3070.00
0,15944,3050.00
0,15945,3050.00
0,15947,3050.00
0,15948,3000.00
0,15949,3330.00
0,15951,3330.00
0,15952,3190.00
0,15954,3030.00
0,15955,3030.00
0,15956,3070.00
0,15959,3030.00
0,15960,3030.00
0,15962,3020.00
0,15963,2980.00
0,15965,2980.00
0,15966,3470.00
0,15967,3010.00
0,15969,3010.00
0,15970,3050.00
0,15972,3050.00
0,15973,3050.00
0,15974,3000.00
0,15976,3020.00
0,15977,3020.00
0,15979,3330.00
0,15980,3020.00
0,15981,3020.00
0,15983,3060.00
0,15984,3060.00
0,15986,3030.00
0,15987,3030.00
0,15988,3030.00
0,15990,3200.00
0,15991,3350.00
0,15993,3350.00
0,15994,3080.00
0,15996,3050.00
0,15997,3050.00
0,15998,3050.00
0,16001,3050.00
0,16002,3050.00
0,16004,3140.00
0,16005,3370.00
0,16006,3370.00
0,16008,3010.00
0,16009,3060.00
0,16011,3060.00
0,16012,3250.00
0,16013,3050.00
0,16015,3050.00
0,16016,3050.00
0,16018,3280.00
0,16019,3280.00
0,16021,3240.00
0,16022,3060.00
0,16023,3060.00
0,16025,3030.00
0,16026,3030.00
0,16028,3020.00
0,16029,3050.00
0,16030,3050.00
0,16032,3210.00
0,16033,3300.00
0,16035,3300.00
0,16036,3050.00
0,16037,3060.00
0,16039,3060.00
0,16040,3030.00
0,16043,3060.00
0,16044,3060.00
0,16046,3010.00
0,16047,3340.00
0,16048,3340.00
0,16050,3160.00
0,16051,3000.00
0,16053,3000.00
0,16054,3010.00
0,16055,3020.00
0,16057,3020.00
0,16058,3050.00
0,16060,3250.00
0,16061,3250.00
0,16062,3200.00
0,16064,3000.00
0,16065,3000.00
0,16067,3230.00
0,16068,3230.00
0,16070,3300.00
0,16071,3350.00
0,16072,3350.00
0,16074,3460.00
0,16075,3470.00
0,16077,3470.00
0,16078,3390.00
0,16079,3340.00
0,16081,3340.00
0,16082,3330.00
0,16084,3190.00
0,16086,3190.00
0,16087,3460.00
0,16089,3380.00
0,16090,3380.00
0,16092,3350.00
0,16093,3070.00
0,16095,3070.00
0,16096,3030.00
0,16097,3050.00
0,16099,3050.00
0,16100,3020.00
0,16102,3000.00
0,16103,3000.00
0,16104,3060.00
0,16106,3320.00
0,16107,3320.00
0,16109,3020.00
0,16110,3020.00
0,16111,3000.00
0,16113,3000.00
0,16114,3000.00
0,16116,3050.00
0,16117,3010.00
0,16119,3010.00
0,16120,3280.00
0,16121,3140.00
0,16123,3140.00
0,16124,2980.00
0,16126,3010.00
0,16128,3010.00
0,16129,2980.00
0,16131,2980.00
0,16132,2980.00
0,16134,3050.00
0,16135,3300.00
0,16136,3300.00
0,16138,3000.00
0,16139,2980.00
0,16141,2980.00
0,16142,3050.00
0,16143,3010.00
0,16145,3010.00
0,16146,3070.00
0,16148,3320.00
0,16149,3320.00
0,16151,3010.00
0,16152,3010.00
0,16153,3000.00
0,16155,2980.00
0,16156,2980.00
0,16158,3020.00
0,16159,3060.00
0,16160,3060.00
0,16162,3250.00
0,16163,3200.00
0,16165,3200.00
0,16166,2980.00
0,16167,3020.00
0,16169,3020.00
0,16171,3000.00
0,16173,2970.00
0,16174,2970.00
0,16176,3050.00
0,16177,3280.00
0,16178,3280.00
0,16180,3000.00
0,16181,3010.00
0,16183,3010.00
0,16184,3050.00
0,16185,3030.00
0,16187,3030.00
0,16188,3020.00
0,16190,3280.00
0,16191,3280.00
0,16192,3170.00
0,16194,3000.00
0,16195,3000.00
0,16197,3010.00
0,16198,3010.00
0,16200,3000.00
0,16201,3030.00
0,16202,3030.00
0,16204,3070.00
0,16205,3210.00
0,16207,3210.00
0,16208,3010.00
0,16209,3020.00
0,16211,3020.00
0,16212,3010.00
0,16215,3030.00
0,16216,3030.00
0,16217,3050.00
0,16219,3300.00
0,16220,3300.00
0,16222,3140.00
0,16223,3010.00
0,16225,3010.00
0,16226,3010.00
0,16227,3020.00
0,16229,3020.00
0,16230,3010.00
0,16232,3150.00
0,16233,3150.00
0,16234,3200.00
0,16236,2960.00
0,16237,2960.00
0,16239,3010.00
0,16240,3010.00
0,16241,3020.00
0,16243,3060.00
0,16244,3060.00
0,16246,3050.00
0,16247,3320.00
0,16249,3320.00
0,16250,3010.00
0,16251,3030.00
0,16253,3030.00
0,16254,3030.00
0,16257,3000.00
0,16258,3000.00
0,16259,3050.00
0,16261,3340.00
0,16262,3340.00
0,16264,3120.00
0,16265,3000.00
0,16266,3000.00
0,16268,2970.00
0,16269,3020.00
0,16271,3020.00
0,16272,3010.00
0,16273,3020.00
0,16275,3020.00
0,16276,3210.00
0,16278,3020.00
0,16279,3020.00
0,16281,3030.00
0,16282,3030.00
0,16283,3010.00
0,16285,3020.00
0,16286,3020.00
0,16288,3030.00
0,16289,3490.00
0,16290,3490.00
0,16292,3010.00
0,16293,2980.00
0,16295,2980.00
0,16296,3030.00
0,16297,3050.00
0,16300,3050.00
0,16301,3060.00
0,16303,3060.00
0,16304,3060.00
0,16306,3230.00
0,16307,3000.00
0,16308,3000.00
0,16310,2960.00
0,16311,3010.00
0,16313,3010.00
0,16314,3020.00
0,16315,3050.00
0,16317,3050.00
0,16318,3300.00
0,16320,2980.00
0,16321,2980.00
0,16322,3010.00
0,16324,3010.00
0,16325,2960.00
0,16327,3000.00
0,16328,3000.00
0,16330,3010.00
0,16331,3200.00
0,16332,3200.00
0,16334,3230.00
0,16335,3290.00
0,16337,3290.00
0,16338,3060.00
0,16339,3000.00
0,16342,3000.00
0,16343,3000.00
0,16345,3020.00
0,16346,3020.00
0,16347,3370.00
0,16349,3060.00
0,16350,3060.00
0,16352,3020.00
0,16353,3010.00
0,16355,3010.00
0,16356,3010.00
0,16357,3010.00
0,16359,3010.00
0,16360,3200.00
0,16362,3260.00
0,16363,3260.00
0,16364,3020.00
0,16366,3020.00
0,16367,3010.00
0,16369,3010.00
0,16370,3010.00
0,16371,3050.00
0,16373,3060.00
0,16374,3060.00
0,16376,3280.00
0,16377,2980.00
0,16379,2980.00
0,16380,3000.00
0,16381,2980.00
0,16384,2980.00
0,16385,3050.00
0,16387,3020.00
0,16388,3020.00
0,16389,3060.00
0,16391,3320.00
0,16392,3320.00
0,16394,2980.00
0,16395,3030.00
0,16396,3030.00
0,16398,3010.00
0,16399,2970.00
0,16401,2970.00
0,16402,3030.00
0,16403,3240.00
0,16405,3240.00
0,16406,3070.00
0,16408,3070.00
0,16409,3010.00
0,16411,3010.00
0,16412,3010.00
0,16413,3010.00
0,16415,3000.00
0,16416,3000.00
0,16418,3050.00
0,16419,3290.00
0,16420,3290.00
0,16422,3100.00
0,16423,3020.00
0,16425,3020.00
0,16427,3010.00
0,16428,2980.00
0,16430,2980.00
0,16431,3020.00
0,16433,3050.00
0,16434,3050.00
0,16436,3330.00
0,16437,3020.00
0,16438,3020.00
0,16440,2980.00
0,16441,3020.00
0,16443,3020.00
0,16444,3000.00
0,16445,3050.00
0,16447,3050.00
0,16448,3290.00
0,16450,3290.00
0,16451,3120.00
0,16452,3000.00
0,16454,3000.00
0,16455,3030.00
0,16457,3020.00
0,16458,3020.00
0,16460,3020.00
0,16461,3070.00
0,16462,3070.00
0,16464,3260.00
0,16465,2980.00
0,16467,2980.00
0,16468,3020.00
0,16470,2980.00
0,16472,2980.00
0,16473,3010.00
0,16475,3050.00
0,16476,3050.00
0,16477,3340.00
0,16479,3030.00
0,16480,3030.00
0,16482,2970.00
0,16483,3000.00
0,16485,3000.00
0,16486,3050.00
0,16487,3050.00
0,16489,3050.00
0,16490,3250.00
0,16492,3250.00
0,16493,3190.00
0,16494,3010.00
0,16496,3010.00
0,16497,3210.00
0,16499,3150.00
0,16500,3150.00
0,16501,3000.00
0,16503,3240.00
0,16504,3240.00
0,16506,3170.00
0,16507,3470.00
0,16508,3470.00
0,16510,3160.00
0,16512,3140.00
0,16514,3140.00
0,16515,3250.00
0,16517,3150.00
0,16518,3150.00
0,16519,3150.00
0,16521,3210.00
0,16522,3210.00
0,16524,3170.00
0,16525,3200.00
0,16526,3200.00
0,16528,3210.00
0,16529,3280.00
0,16531,3280.00
0,16532,2980.00
0,16533,2980.00
0,16535,2970.00
0,16536,2940.00
0,16538,2940.00
0,16539,2960.00
0,16541,2960.00
0,16542,2960.00
0,16543,2960.00
0,16545,2930.00
0,16546,2930.00
0,16548,3000.00
0,16549,2960.00
0,16550,2960.00
0,16552,2940.00
0,16553,2960.00
0,16556,2960.00
0,16557,2940.00
0,16558,2930.00
0,16560,2930.00
0,16561,3000.00
0,16563,2960.00
0,16564,2960.00
0,16566,2910.00
0,16567,3110.00
0,16568,3110.00
0,16570,3050.00
0,16571,2940.00
0,16573,2940.00
0,16574,2970.00
0,16575,2970.00
0,16577,2940.00
0,16578,2960.00
0,16580,2960.00
0,16581,3000.00
0,16582,2930.00
0,16584,2930.00
0,16585,2930.00
0,16587,2960.00
0,16588,2960.00
0,16590,2940.00
0,16591,2940.00
0,16592,2940.00
0,16594,2960.00
0,16595,2980.00
0,16598,2980.00
0,16599,2940.00
0,16600,2940.00
0,16602,2940.00
0,16603,2930.00
0,16605,2930.00
0,16606,2930.00
0,16607,2940.00
0,16609,2940.00
0,16610,2940.00
0,16612,2960.00
0,16613,2960.00
0,16615,2960.00
0,16616,2930.00
0,16617,2930.00
0,16619,2940.00
0,16620,2970.00
0,16622,2970.00
0,16623,2960.00
0,16624,2930.00
0,16626,2930.00
0,16627,2960.00
0,16629,2930.00
0,16630,2930.00
0,16631,2930.00
0,16633,2940.00
0,16634,2940.00
0,16636,2920.00
0,16637,3200.00
0,16640,3200.00
0,16641,3200.00
0,16642,3160.00
0,16644,3160.00
0,16645,3150.00
0,16647,3110.00
0,16648,3110.00
0,16649,3120.00
0,16651,3230.00
0,16652,3230.00
0,16654,3190.00
0,16655,3170.00
0,16656,3170.00
0,16658,3120.00
0,16659,3120.00
0,16661,3160.00
0,16662,3170.00
0,16663,3170.00
0,16665,3240.00
0,16666,3140.00
0,16668,3140.00
0,16669,3120.00
0,16671,3000.00
0,16672,3000.00
0,16673,2940.00
0,16675,2930.00
0,16676,2930.00
0,16678,2970.00
0,16679,2920.00
0,16680,2920.00
0,16683,2920.00
0,16684,2940.00
0,16686,2940.00
0,16687,2930.00
0,16688,2920.00
0,16690,2920.00
0,16691,2920.00
0,16693,2930.00
0,16694,2930.00
0,16696,2930.00
0,16697,2940.00
0,16698,2940.00
0,16700,2930.00
0,16701,2930.00
0,16703,2980.00
0,16704,2930.00
0,16705,2930.00
0,16707,2930.00
0,16708,2910.00
0,16710,2910.00
0,16711,2920.00
0,16712,2940.00
0,16714,2940.00
0,16715,2940.00
0,16717,2920.00
0,16718,2920.00
0,16720,2940.00
0,16721,2930.00
0,16722,2930.00
0,16724,2980.00
0,16726,2940.00
0,16728,2940.00
0,16729,2930.00
0,16730,2930.00
0,16732,2930.00
0,16733,2940.00
0,16735,2930.00
0,16736,2930.00
0,16737,2940.00
0,16739,2940.00
0,16740,2940.00
0,16742,2940.00
0,16743,2930.00
0,16745,2930.00
0,16746,2930.00
0,16747,2930.00
0,16749,2930.00
0,16750,2930.00
0,16752,2930.00
0,16753,2930.00
0,16754,2930.00
0,16756,2930.00
0,16757,2940.00
0,16759,2940.00
0,16760,2940.00
0,16761,2960.00
0,16763,2940.00
0,16764,2940.00
0,16766,2920.00
0,16768,2930.00
0,16770,2930.00
0,16771,2930.00
0,16772,2920.00
0,16774,2920.00
0,16775,2930.00
0,16777,2930.00
0,16778,2930.00
0,16779,2940.00
0,16781,2930.00
0,16782,2930.00
0,16784,2930.00
0,16785,2930.00
0,16786,2940.00
0,16788,2930.00
0,16789,2930.00
0,16791,2910.00
0,16792,2960.00
0,16793,2960.00
0,16795,2930.00
0,16796,2930.00
0,16798,2930.00
0,16799,2960.00
0,16801,2930.00
0,16802,2930.00
0,16803,2940.00
0,16805,2930.00
0,16806,2930.00
0,16808,2920.00
0,16809,2940.00
0,16811,2940.00
0,16813,2920.00
0,16814,2930.00
0,16816,2930.00
0,16817,2940.00
0,16818,2930.00
0,16820,2930.00
0,16821,2930.00
0,16823,2940.00
0,16824,2940.00
0,16826,2920.00
0,16827,2940.00
0,16828,2940.00
0,16830,2940.00
0,16831,2940.00
0,16833,2930.00
0,16834,2930.00
0,16835,2930.00
0,16837,2930.00
0,16838,2940.00
0,16840,2940.00
0,16841,2930.00
0,16842,2930.00
0,16844,2930.00
0,16845,2940.00
0,16847,2920.00
0,16848,2920.00
0,16850,2910.00
0,16851,2930.00
0,16852,2930.00
0,16855,2940.00
0,16856,2930.00
0,16858,2930.00
0,16859,2930.00
0,16860,2940.00
